PPE GROUP,SUBGROUP,GRAP DESCRIPTION,ITEM BARCODE NUMBER,ITEM DESCRIPTION,MODEL,REGISTRATION/SERIAL NUMBER,WIDTH,GRADING,DIAMETRE,LENGTH,ITEM CONDITION,LIFE SPAN/MONTHS,QUANTITY,IN USE,GIS_ID,TOWN NAME,LAT_START,LONG_START,LAT_END,LONG_END,STAND NUMBER,STREET NAME,LAND DESCRIPTION,BUILDING DESCRIPTION,FLOOR NUMBER,ROOM BARCODE NUMBER,ROOM NAME,DEPARTMENT
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M65,MAMAFUBEDU,28.140602,N/A,N/A,-27.667401,2664,4TH AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M45,MAMAFUBEDU,28.135797,N/A,N/A,-27.660685,2131,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M46,MAMAFUBEDU,28.136205,N/A,N/A,-27.660632,2133,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M47,MAMAFUBEDU,28.137199,N/A,N/A,-27.660507,2140,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M51,MAMAFUBEDU,28.138183,N/A,N/A,-27.661090,2371,31 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M52,MAMAFUBEDU,28.138213,N/A,N/A,-27.661698,2375,31 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M53,MAMAFUBEDU,28.138252,N/A,N/A,-27.662103,2378,31 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M54,MAMAFUBEDU,28.138341,N/A,N/A,-27.662778,2383,31 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M49,MAMAFUBEDU,28.138336,N/A,N/A,-27.660684,2392,31 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M50,MAMAFUBEDU,28.138399,N/A,N/A,-27.660801,2392,31 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M57,MAMAFUBEDU,28.139164,N/A,N/A,-27.663922,2429,34 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M56,MAMAFUBEDU,28.138867,N/A,N/A,-27.663519,2417,33 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M61,MAMAFUBEDU,28.140266,N/A,N/A,-27.665420,2676,38 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M62,MAMAFUBEDU,28.140564,N/A,N/A,-27.665822,2651,39 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M63,MAMAFUBEDU,28.140867,N/A,N/A,-27.666220,2655,40 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M64,MAMAFUBEDU,28.140778,N/A,N/A,-27.666697,2659,40 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M66,MAMAFUBEDU,28.140125,N/A,N/A,-27.666580,2569,41 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M67,MAMAFUBEDU,28.139886,N/A,N/A,-27.666255,2569,39 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M68,MAMAFUBEDU,28.139587,N/A,N/A,-27.665781,2569,38 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M69,MAMAFUBEDU,28.139329,N/A,N/A,-27.665499,2569,37 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M60,MAMAFUBEDU,28.139998,N/A,N/A,-27.665099,2575,37 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M70,MAMAFUBEDU,28.139006,N/A,N/A,-27.665009,2351,36 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M59,MAMAFUBEDU,28.139675,N/A,N/A,-27.664611,2524,36 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M71,MAMAFUBEDU,28.138798,N/A,N/A,-27.664698,2351,35 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M58,MAMAFUBEDU,28.139457,N/A,N/A,-27.664314,2439,35 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M72,MAMAFUBEDU,28.138513,N/A,N/A,-27.664319,2351,34 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M73,MAMAFUBEDU,28.138202,N/A,N/A,-27.663967,2351,33 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M74,MAMAFUBEDU,28.137925,N/A,N/A,-27.663592,2351,32AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M55,MAMAFUBEDU,28.138595,N/A,N/A,-27.663195,2407,32AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M81,MAMAFUBEDU,28.137685,N/A,N/A,-27.664068,2345,52 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M165,MAMAFUBEDU,28.131376,N/A,N/A,-27.662163,2843,14 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M166,MAMAFUBEDU,28.131820,N/A,N/A,-27.661822,2848,14 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M167,MAMAFUBEDU,28.132373,N/A,N/A,-27.661412,2891,14 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M244,MAMAFUBEDU,28.136203,N/A,N/A,-27.660821,2132,28 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M245,MAMAFUBEDU,28.136496,N/A,N/A,-27.660783,2135,28 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M249,MAMAFUBEDU,28.137349,N/A,N/A,-27.662796,2291,28 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M248,MAMAFUBEDU,28.137274,N/A,N/A,-27.662003,2298,28 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M247,MAMAFUBEDU,28.136615,N/A,N/A,-27.661500,2123,29 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M246,MAMAFUBEDU,28.137171,N/A,N/A,-27.660693,2140,28 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M279,MAMAFUBEDU,28.130828,N/A,N/A,-27.665624,1676,7TH AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M280,MAMAFUBEDU,28.130802,N/A,N/A,-27.666300,1682,7TH AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M281,MAMAFUBEDU,28.130771,N/A,N/A,-27.667100,1688,7TH AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M1771,MAMAFUBEDU,28.130737,N/A,N/A,-27.668000,1694,7TH AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M274,MAMAFUBEDU,28.131215,N/A,N/A,-27.668070,1817,66 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M265,MAMAFUBEDU,28.131128,N/A,N/A,-27.665702,1742,67 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M271,MAMAFUBEDU,28.131109,N/A,N/A,-27.666201,1753,67 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M273,MAMAFUBEDU,28.131046,N/A,N/A,-27.667802,1767,67 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M272,MAMAFUBEDU,28.131089,N/A,N/A,-27.666700,1776,67 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M667,NTHA,27.907527,N/A,N/A,-27.872027,1549,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M666,NTHA,27.908100,N/A,N/A,-27.871722,1553,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M665,NTHA,27.908701,N/A,N/A,-27.871718,1558,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M664,NTHA,27.909566,N/A,N/A,-27.871714,1564,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M669,NTHA,27.906516,N/A,N/A,-27.872177,1943,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M685,NTHA,27.909650,N/A,N/A,-27.871937,1564,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M690,NTHA,27.909794,N/A,N/A,-27.872315,1693,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M767,NTHA,27.910084,N/A,N/A,-27.872629,1694,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M765,NTHA,27.910432,N/A,N/A,-27.872897,1729,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M764,NTHA,27.911025,N/A,N/A,-27.873538,1736,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M762,NTHA,27.910719,N/A,N/A,-27.874532,1760,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M763,NTHA,27.910874,N/A,N/A,-27.874430,1760,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M673,NTHA,27.905416,N/A,N/A,-27.874493,1473,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M714,NTHA,27.906048,N/A,N/A,-27.874434,1520,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M713,NTHA,27.906302,N/A,N/A,-27.874220,1522,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M709,NTHA,27.907255,N/A,N/A,-27.874438,1512,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M710,NTHA,27.907123,N/A,N/A,-27.874088,1515,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M711,NTHA,27.907001,N/A,N/A,-27.873927,1518,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M712,NTHA,27.906690,N/A,N/A,-27.874182,1524,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M670,NTHA,27.905326,N/A,N/A,-27.872377,1943,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M672,NTHA,27.905374,N/A,N/A,-27.873366,1943,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M1766,NTHA,27.905539,N/A,N/A,-27.874707,1473,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M717,NTHA,27.907200,N/A,N/A,-27.874604,1498,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M716,NTHA,27.906694,N/A,N/A,-27.874654,1503,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M715,NTHA,27.906098,N/A,N/A,-27.874701,1507,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M679,NTHA,27.907616,N/A,N/A,-27.872942,1540,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M677,NTHA,27.907202,N/A,N/A,-27.873302,1943,5 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M674,NTHA,27.905915,N/A,N/A,-27.874115,1477,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M675,NTHA,27.906289,N/A,N/A,-27.873814,1479,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M676,NTHA,27.906508,N/A,N/A,-27.873907,1481,7 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M707,NTHA,27.907796,N/A,N/A,-27.874282,1620,5 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M708,NTHA,27.907672,N/A,N/A,-27.873910,1623,5 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M678,NTHA,27.907336,N/A,N/A,-27.873479,1537,93 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M699,NTHA,27.908102,N/A,N/A,-27.874515,1662,90 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M702,NTHA,27.909367,N/A,N/A,-27.873808,1677,90 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M700,NTHA,27.908794,N/A,N/A,-27.874448,1667,90 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M701,NTHA,27.909267,N/A,N/A,-27.874400,1672,90 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M691,NTHA,27.909325,N/A,N/A,-27.872832,1689,6 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M703,NTHA,27.909717,N/A,N/A,-27.873515,1724,6 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M681,NTHA,27.907816,N/A,N/A,-27.872245,1565,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
INFRASTRUCTURE ASSETS,SEWERAGE,SEWERS / RETICULATION,N/A,MANHOLES,N/A,N/A,N/A,N/A,N/A,N/A,EXCELLENT,360,1,IN USE,M682,NTHA,27.908141,N/A,N/A,-27.872056,1568,2 AVE,N/A,N/A,N/A,N/A,N/A,SEWER
