BARCODE,ASSET DESCRIPTION,SERIAL NO,CATEGORY_1,CATEGORY_2,CATEGORY_3,CATEGORY_4,CATEGORY_5,USAGE_YES/NO,REPUNIT_1,REPUNIT_2,LOCATION_1,LOCATION_2,LOCATION_3,LOCATION_4,FLOOR NUMBER,ROOM TYPE,VERIFICATION DATE,OWNERSHIP,DUPLICATE BARCODE,ASSET CONDITION,OWNER,LEASED,VIN NUMBER,DATE OF VERIFICATION,SUPPLIER NAME,GAMAP FUNDING,GFS FUNDING,QUANTITY,WIDTH,GRADING,DIAMETRE,LENGTH,FROM NODE,TO NODE,NODE LAYER,START LAT,START LONG,END LAT,END LONG,GIS_ID,STAND NUMBER,STREET NAME,LAND RENTED (Y/N),LAND OR IMPROVEMENTS,LAND MATCHED,ERF NUMBER,PORTION,EXTENSION,TITLE DEED NUMBER,SURVEY GENERAL REFERANCE NO,LAND SIZE,VOTE NUMBER,ORDER NUMBER,ORDER DATE,INVOICE NUMBER,INVOICE DATE,CHEQUE NUMBER,WAS ASSET BROUGHT IN ON A DRC,
A00366,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03207,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03426,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A01253,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A01258,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03557,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,BROKEN,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03359,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,FAIR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05626,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,POOR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05627,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,POOR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05628,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,POOR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05629,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05630,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05631,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05632,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05633,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A00316,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03922,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03923,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05634,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A05635,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03434,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,POOR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03939,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,POOR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03913,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,POOR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03416,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03322,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03934,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,FAIR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03562,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A01272,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,FAIR,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03347,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A00968,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03933,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03960,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03449,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
A03938,CHAIR STACKABLE,N/A,OTHER ASSETS,FURNITURE & FITTNGS,CHAIR STACKABLE,PLASTIC BLACK,,YES,COMMUNITY SERVICES,N/A,BOSHOF,BOSHOF,KAEREEHOF,COMMUNITY HALL,A05623,A05625,2012/06/30,TOKOLOGO LOCAL MUNICIPALITY,N/A,GOOD,MS. E BEZENT,N/A,N/A,2012/06/30,N/A,N/A,N/A,1.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ELAND STREET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,YES,TAKE ON 2008
